ORDEM,QUANTIDADE,PRECOINDIVIDUAL,VENDAS,DATAPEDIDO,STATUS,LINHAPRODUTOS,CODIGOPRODUTO,PAIS
10306,20,100,"3633,4",10/14/2004,Shipped,Classic Cars,S12_3891,UK
10314,36,100,"6913,8",10/22/2004,Shipped,Classic Cars,S12_3891,Denmark
10325,24,100,"2583,6",11/5/2004,Shipped,Classic Cars,S12_3891,Norway
10336,49,"63,38","3105,62",11/20/2004,Shipped,Classic Cars,S12_3891,France
10349,26,100,"4408,56",12/1/2004,Shipped,Classic Cars,S12_3891,USA
10359,49,"62,09","3042,41",12/15/2004,Shipped,Classic Cars,S12_3891,France
10372,34,100,"5941,5",1/26/2005,Shipped,Classic Cars,S12_3891,Japan
10382,34,"95,35","3241,9",2/17/2005,Shipped,Classic Cars,S12_3891,USA
10396,33,100,"6109,29",3/23/2005,Shipped,Classic Cars,S12_3891,USA
10413,22,100,"3387,78",5/5/2005,Shipped,Classic Cars,S12_3891,USA
10108,39,"89,38","3485,82",3/3/2003,Shipped,Classic Cars,S12_3990,Philippines
10122,32,"63,84","2042,88",5/8/2003,Shipped,Classic Cars,S12_3990,France
10135,24,"75,01","1800,24",7/2/2003,Shipped,Classic Cars,S12_3990,USA
10147,21,"63,84","1340,64",9/5/2003,Shipped,Classic Cars,S12_3990,USA
10159,24,"73,42","1762,08",10/10/2003,Shipped,Classic Cars,S12_3990,USA
10169,36,"63,84","2298,24",11/4/2003,Shipped,Classic Cars,S12_3990,Australia
10181,20,"81,4",1628,11/12/2003,Shipped,Classic Cars,S12_3990,Norway
10191,30,"64,64","1939,2",11/20/2003,Shipped,Classic Cars,S12_3990,Germany
10203,44,"82,99","3651,56",12/2/2003,Shipped,Classic Cars,S12_3990,Spain
10211,28,"92,57","2591,96",1/15/2004,Shipped,Classic Cars,S12_3990,France
10225,37,"77,41","2864,17",2/22/2004,Shipped,Classic Cars,S12_3990,Switzerland
10238,20,"74,21","1484,2",4/9/2004,Shipped,Classic Cars,S12_3990,Denmark
10253,25,"90,17","2254,25",6/1/2004,Cancelled,Classic Cars,S12_3990,UK
10266,35,"76,61","2681,35",7/6/2004,Shipped,Classic Cars,S12_3990,Italy
10276,38,"83,79","3184,02",8/2/2004,Shipped,Classic Cars,S12_3990,USA
10287,41,"69,43","2846,63",8/30/2004,Shipped,Classic Cars,S12_3990,Switzerland
10300,22,"76,61","1685,42",10/4/2003,Shipped,Classic Cars,S12_3990,Germany
10310,49,"81,4","3988,6",10/16/2004,Shipped,Classic Cars,S12_3990,Germany
10320,38,"73,42","2789,96",11/3/2004,Shipped,Classic Cars,S12_3990,Sweden
10329,33,100,"3607,56",11/15/2004,Shipped,Classic Cars,S12_3990,USA
10341,36,"93,56","3368,16",11/24/2004,Shipped,Classic Cars,S12_3990,Austria
10363,34,"81,62","2775,08",1/6/2005,Shipped,Classic Cars,S12_3990,Finland
10377,24,"67,83","1627,92",2/9/2005,Shipped,Classic Cars,S12_3990,Finland
10389,36,"70,26","2529,36",3/3/2005,Shipped,Classic Cars,S12_3990,Sweden
10419,34,"90,17","3065,78",5/17/2005,Shipped,Classic Cars,S12_3990,Austria
10104,41,100,"4615,78",1/31/2003,Shipped,Trucks and Buses,S12_4473,Spain
10115,46,100,"5723,78",4/4/2003,Shipped,Trucks and Buses,S12_4473,USA
10127,24,100,"2559,6",6/3/2003,Shipped,Trucks and Buses,S12_4473,USA
10141,21,100,"2140,11",8/1/2003,Shipped,Trucks and Buses,S12_4473,Finland
10151,24,100,"3327,6",9/21/2003,Shipped,Trucks and Buses,S12_4473,Finland
10165,48,100,"6825,6",10/22/2003,Shipped,Trucks and Buses,S12_4473,Singapore
10175,26,100,"3543,28",11/6/2003,Shipped,Trucks and Buses,S12_4473,UK
10184,37,100,"4516,22",11/14/2003,Shipped,Trucks and Buses,S12_4473,Spain
10195,49,100,"6445,46",11/25/2003,Shipped,Trucks and Buses,S12_4473,USA
10207,34,"99,54","3384,36",12/9/2003,Shipped,Trucks and Buses,S12_4473,USA
10219,48,100,"4891,68",2/10/2004,Shipped,Trucks and Buses,S12_4473,USA
10229,36,100,"4521,96",3/11/2004,Shipped,Trucks and Buses,S12_4473,USA
10246,46,100,"5069,66",5/5/2004,Shipped,Trucks and Buses,S12_4473,Spain
10259,46,100,"6541,2",6/15/2004,Shipped,Trucks and Buses,S12_4473,Singapore
10271,31,"97,17","3012,27",7/20/2004,Shipped,Trucks and Buses,S12_4473,USA
10281,41,100,"5247,18",8/19/2004,Shipped,Trucks and Buses,S12_4473,USA
10292,21,100,"2214,87",9/8/2004,Shipped,Trucks and Buses,S12_4473,USA
10305,38,100,"4773,18",10/13/2004,Shipped,Trucks and Buses,S12_4473,USA
10314,45,100,"6185,7",10/22/2004,Shipped,Trucks and Buses,S12_4473,Denmark
10324,26,"58,38","1517,88",11/5/2004,Shipped,Trucks and Buses,S12_4473,USA
10336,38,100,"6372,6",11/20/2004,Shipped,Trucks and Buses,S12_4473,France
10349,48,100,"5232,96",12/1/2004,Shipped,Trucks and Buses,S12_4473,USA
10358,42,"64,16","2694,72",12/10/2004,Shipped,Trucks and Buses,S12_4473,Spain
10371,49,"35,71","1749,79",1/23/2005,Shipped,Trucks and Buses,S12_4473,USA
10382,32,"66,58","2130,56",2/17/2005,Shipped,Trucks and Buses,S12_4473,USA
10412,54,100,"5951,34",5/3/2005,Shipped,Trucks and Buses,S12_4473,Spain
10425,33,100,"4692,6",5/31/2005,In Process,Trucks and Buses,S12_4473,France
10108,36,100,"3731,04",3/3/2003,Shipped,Classic Cars,S12_4675,Philippines
10122,20,100,2142,5/8/2003,Shipped,Classic Cars,S12_4675,France
10135,29,"97,89","2838,81",7/2/2003,Shipped,Classic Cars,S12_4675,USA
10147,33,"97,89","3230,37",9/5/2003,Shipped,Classic Cars,S12_4675,USA
10160,50,100,5182,10/11/2003,Shipped,Classic Cars,S12_4675,USA
10170,41,100,"4391,1",11/4/2003,Shipped,Classic Cars,S12_4675,Austria
10181,36,100,"4477,32",11/12/2003,Shipped,Classic Cars,S12_4675,Norway
10192,27,100,"3544,56",11/20/2003,Shipped,Classic Cars,S12_4675,USA
10203,47,100,"5195,85",12/2/2003,Shipped,Classic Cars,S12_4675,Spain
10212,33,100,"4180,44",1/16/2004,Shipped,Classic Cars,S12_4675,Spain
10225,21,100,"2684,43",2/22/2004,Shipped,Classic Cars,S12_4675,Switzerland
10239,21,"93,28","1958,88",4/12/2004,Shipped,Classic Cars,S12_4675,Finland
10253,41,100,"4910,57",6/1/2004,Cancelled,Classic Cars,S12_4675,UK
10266,40,100,"4468,4",7/6/2004,Shipped,Classic Cars,S12_4675,Italy
10277,28,100,"3127,88",8/4/2004,Shipped,Classic Cars,S12_4675,Singapore
10287,23,100,"2675,13",8/30/2004,Shipped,Classic Cars,S12_4675,Switzerland
10300,23,100,"2807,61",10/4/2003,Shipped,Classic Cars,S12_4675,Germany
10310,25,100,"2504,75",10/16/2004,Shipped,Classic Cars,S12_4675,Germany
10321,24,100,"2984,88",11/4/2004,Shipped,Classic Cars,S12_4675,USA
10329,39,"64,74","2524,86",11/15/2004,Shipped,Classic Cars,S12_4675,USA
10341,55,"75,2",4136,11/24/2004,Shipped,Classic Cars,S12_4675,Austria
10363,46,"88,45","4068,7",1/6/2005,Shipped,Classic Cars,S12_4675,Finland
10377,50,100,5182,2/9/2005,Shipped,Classic Cars,S12_4675,Finland
10389,47,100,"5243,79",3/3/2005,Shipped,Classic Cars,S12_4675,Sweden
10405,97,"93,28","9048,16",4/14/2005,Shipped,Classic Cars,S12_4675,France
10419,32,100,"3832,64",5/17/2005,Shipped,Classic Cars,S12_4675,Austria
10103,35,100,3920,1/29/2003,Shipped,Trucks and Buses,S18_1097,Norway
10113,49,100,"4916,66",3/26/2003,Shipped,Trucks and Buses,S18_1097,USA
10126,38,100,3857,5/28/2003,Shipped,Trucks and Buses,S18_1097,Spain
10140,32,100,"4181,44",7/24/2003,Shipped,Trucks and Buses,S18_1097,USA
10150,34,100,4641,9/19/2003,Shipped,Trucks and Buses,S18_1097,Singapore
10164,36,"99,17","3570,12",10/21/2003,Resolved,Trucks and Buses,S18_1097,Austria
10174,48,"93,34","4480,32",11/6/2003,Shipped,Trucks and Buses,S18_1097,Australia
10183,21,"96,84","2033,64",11/13/2003,Shipped,Trucks and Buses,S18_1097,USA
10194,21,"93,34","1960,14",11/25/2003,Shipped,Trucks and Buses,S18_1097,France
10206,34,100,"3966,78",12/5/2003,Shipped,Trucks and Buses,S18_1097,Canada
10215,46,100,5152,1/29/2004,Shipped,Trucks and Buses,S18_1097,USA
10228,32,100,3360,3/10/2004,Shipped,Trucks and Buses,S18_1097,USA
10245,29,100,3451,5/4/2004,Shipped,Trucks and Buses,S18_1097,USA
10258,41,100,5453,6/15/2004,Shipped,Trucks and Buses,S18_1097,Japan
10270,43,"96,84","4164,12",7/19/2004,Shipped,Trucks and Buses,S18_1097,Australia
10280,24,100,"2800,08",8/17/2004,Shipped,Trucks and Buses,S18_1097,Italy
10291,41,100,"4687,94",9/8/2004,Shipped,Trucks and Buses,S18_1097,Sweden
10304,46,98,4508,10/11/2004,Shipped,Trucks and Buses,S18_1097,France
10312,32,100,"4181,44",10/21/2004,Shipped,Trucks and Buses,S18_1097,USA
10322,22,100,"2251,04",11/4/2004,Shipped,Trucks and Buses,S18_1097,USA
10333,29,"40,25","1167,25",11/18/2004,Shipped,Trucks and Buses,S18_1097,USA
10347,42,"49,6","2083,2",11/29/2004,Shipped,Trucks and Buses,S18_1097,Australia
10357,39,98,3822,12/10/2004,Shipped,Trucks and Buses,S18_1097,USA
10370,27,100,"3911,49",1/20/2005,Shipped,Trucks and Buses,S18_1097,Australia
10381,48,98,4704,2/17/2005,Shipped,Trucks and Buses,S18_1097,USA
10391,29,"85,1","2467,9",3/9/2005,Shipped,Trucks and Buses,S18_1097,Australia
10411,27,100,3213,5/1/2005,Shipped,Trucks and Buses,S18_1097,Canada
10424,54,100,7182,5/31/2005,In Process,Trucks and Buses,S18_1097,Spain
10109,26,100,"4379,18",3/10/2003,Shipped,Classic Cars,S18_1129,USA
10122,34,100,"5004,8",5/8/2003,Shipped,Classic Cars,S18_1129,France
10136,25,100,"3644,75",7/4/2003,Shipped,Classic Cars,S18_1129,France
10148,23,100,"2702,04",9/11/2003,Shipped,Classic Cars,S18_1129,Australia
10161,28,100,"3764,88",10/17/2003,Shipped,Classic Cars,S18_1129,Denmark
10171,35,100,4508,11/5/2003,Shipped,Classic Cars,S18_1129,Canada
10181,44,100,"5418,16",11/12/2003,Shipped,Classic Cars,S18_1129,Norway
10192,22,100,"3300,66",11/20/2003,Shipped,Classic Cars,S18_1129,USA
10204,42,100,"6182,4",12/2/2003,Shipped,Classic Cars,S18_1129,USA
10212,29,100,"4186,73",1/16/2004,Shipped,Classic Cars,S18_1129,Spain
10225,32,100,"4529,28",2/22/2004,Shipped,Classic Cars,S18_1129,Switzerland
10240,41,100,"5628,89",4/13/2004,Shipped,Classic Cars,S18_1129,Japan
10253,26,100,"3054,48",6/1/2004,Cancelled,Classic Cars,S18_1129,UK
10266,21,100,"2526,51",7/6/2004,Shipped,Classic Cars,S18_1129,Italy
10278,34,100,"4667,86",8/6/2004,Shipped,Classic Cars,S18_1129,USA
10287,41,100,"6499,32",8/30/2004,Shipped,Classic Cars,S18_1129,Switzerland
10301,37,100,"5917,78",10/5/2003,Shipped,Classic Cars,S18_1129,Norway
10310,37,100,"6231,91",10/16/2004,Shipped,Classic Cars,S18_1129,Germany
10321,41,100,"5803,14",11/4/2004,Shipped,Classic Cars,S18_1129,USA
10331,46,100,"6434,02",11/17/2004,Shipped,Classic Cars,S18_1129,USA
10342,40,100,"6454,4",11/24/2004,Shipped,Classic Cars,S18_1129,Australia
10356,43,"97,6","4196,8",12/9/2004,Shipped,Classic Cars,S18_1129,France
10365,30,"87,06","2611,8",1/7/2005,Shipped,Classic Cars,S18_1129,USA
10377,35,100,"5895,05",2/9/2005,Shipped,Classic Cars,S18_1129,Finland
10390,36,"93,77","3375,72",3/4/2005,Shipped,Classic Cars,S18_1129,USA
10406,61,100,"8374,69",4/15/2005,Disputed,Classic Cars,S18_1129,Denmark
10419,38,100,"4464,24",5/17/2005,Shipped,Classic Cars,S18_1129,Austria
10102,39,100,"4808,31",1/10/2003,Shipped,Vintage Cars,S18_1342,USA
10111,33,"99,66","3288,78",3/25/2003,Shipped,Vintage Cars,S18_1342,USA
10125,32,100,"3254,72",5/21/2003,Shipped,Vintage Cars,S18_1342,Australia
10139,31,100,"3184,94",7/16/2003,Shipped,Vintage Cars,S18_1342,Australia
10149,50,100,"5907,5",9/12/2003,Shipped,Vintage Cars,S18_1342,USA
10162,48,"91,44","4389,12",10/18/2003,Shipped,Vintage Cars,S18_1342,USA
10173,43,100,"5036,16",11/5/2003,Shipped,Vintage Cars,S18_1342,Italy
10182,25,"87,33","2183,25",11/12/2003,Shipped,Vintage Cars,S18_1342,USA
10193,28,100,"3106,88",11/21/2003,Shipped,Vintage Cars,S18_1342,Australia
10205,36,100,"3735,72",12/3/2003,Shipped,Vintage Cars,S18_1342,Spain
10215,27,"89,38","2413,26",1/29/2004,Shipped,Vintage Cars,S18_1342,USA
10227,25,100,"2953,75",3/2/2004,Shipped,Vintage Cars,S18_1342,France
10244,40,100,"4684,8",4/29/2004,Shipped,Vintage Cars,S18_1342,Spain
10256,34,"95,55","3248,7",6/8/2004,Shipped,Vintage Cars,S18_1342,Denmark
10280,50,100,"5239,5",8/17/2004,Shipped,Vintage Cars,S18_1342,Italy
10289,38,100,"4567,98",9/3/2004,Shipped,Vintage Cars,S18_1342,Norway
10304,37,"95,55","3535,35",10/11/2004,Shipped,Vintage Cars,S18_1342,France
10312,43,"89,38","3843,34",10/21/2004,Shipped,Vintage Cars,S18_1342,USA
10322,43,"86,3","3710,9",11/4/2004,Shipped,Vintage Cars,S18_1342,USA
10332,46,"95,13","4375,98",11/17/2004,Shipped,Vintage Cars,S18_1342,UK
10346,42,"36,11","1516,62",11/29/2004,Shipped,Vintage Cars,S18_1342,USA
10356,50,"50,18",2509,12/9/2004,Shipped,Vintage Cars,S18_1342,France
10369,44,100,"9240,44",1/20/2005,Shipped,Vintage Cars,S18_1342,USA
10380,27,"93,16","2515,32",2/16/2005,Shipped,Vintage Cars,S18_1342,Spain
10391,35,100,"5548,9",3/9/2005,Shipped,Vintage Cars,S18_1342,Australia
10422,51,"95,55","4873,05",5/30/2005,In Process,Vintage Cars,S18_1342,USA
10102,41,"50,14","2055,74",1/10/2003,Shipped,Vintage Cars,S18_1367,USA
10111,48,"49,06","2354,88",3/25/2003,Shipped,Vintage Cars,S18_1367,USA
10126,42,"54,99","2309,58",5/28/2003,Shipped,Vintage Cars,S18_1367,Spain
10139,49,"43,13","2113,37",7/16/2003,Shipped,Vintage Cars,S18_1367,Australia
10149,30,"58,22","1746,6",9/12/2003,Shipped,Vintage Cars,S18_1367,USA
10162,45,"51,21","2304,45",10/18/2003,Shipped,Vintage Cars,S18_1367,USA
10173,48,"44,21","2122,08",11/5/2003,Shipped,Vintage Cars,S18_1367,Italy
10182,32,"54,45","1742,4",11/12/2003,Shipped,Vintage Cars,S18_1367,USA
10193,46,"53,37","2455,02",11/21/2003,Shipped,Vintage Cars,S18_1367,Australia
10205,48,"63,61","3053,28",12/3/2003,Shipped,Vintage Cars,S18_1367,Spain
10215,33,"43,13","1423,29",1/29/2004,Shipped,Vintage Cars,S18_1367,USA
10227,31,"48,52","1504,12",3/2/2004,Shipped,Vintage Cars,S18_1367,France
10244,20,"58,22","1164,4",4/29/2004,Shipped,Vintage Cars,S18_1367,Spain
10256,29,"51,75","1500,75",6/8/2004,Shipped,Vintage Cars,S18_1367,Denmark
10280,27,"57,68","1557,36",8/17/2004,Shipped,Vintage Cars,S18_1367,Italy
10289,24,"56,07","1345,68",9/3/2004,Shipped,Vintage Cars,S18_1367,Norway
10304,37,"48,52","1795,24",10/11/2004,Shipped,Vintage Cars,S18_1367,France
10312,25,"44,21","1105,25",10/21/2004,Shipped,Vintage Cars,S18_1367,USA
10322,41,"57,68","2364,88",11/4/2004,Shipped,Vintage Cars,S18_1367,USA
10332,27,"89,89","2427,03",11/17/2004,Shipped,Vintage Cars,S18_1367,UK
10347,21,"58,95","1237,95",11/29/2004,Shipped,Vintage Cars,S18_1367,Australia
10356,22,"72,41","1593,02",12/9/2004,Shipped,Vintage Cars,S18_1367,France
10369,32,"98,63","3156,16",1/20/2005,Shipped,Vintage Cars,S18_1367,USA
10381,25,"52,83","1320,75",2/17/2005,Shipped,Vintage Cars,S18_1367,USA
10391,42,100,4998,3/9/2005,Shipped,Vintage Cars,S18_1367,Australia
10422,25,"51,75","1293,75",5/30/2005,In Process,Vintage Cars,S18_1367,USA
10110,37,100,"5433,08",3/18/2003,Shipped,Classic Cars,S18_1589,UK
10123,26,100,"3073,72",5/20/2003,Shipped,Classic Cars,S18_1589,France
10137,44,"99,55","4380,2",7/10/2003,Shipped,Classic Cars,S18_1589,France
10148,47,100,"5848,68",9/11/2003,Shipped,Classic Cars,S18_1589,Australia
10161,43,100,"6153,73",10/17/2003,Shipped,Classic Cars,S18_1589,Denmark
10172,42,100,"4965,24",11/5/2003,Shipped,Classic Cars,S18_1589,USA
10181,42,100,"5435,64",11/12/2003,Shipped,Classic Cars,S18_1589,Norway
10192,29,100,"4258,36",11/20/2003,Shipped,Classic Cars,S18_1589,USA
10204,40,100,4032,12/2/2003,Shipped,Classic Cars,S18_1589,USA
10212,38,100,"4492,36",1/16/2004,Shipped,Classic Cars,S18_1589,Spain
10226,38,100,"4161,38",2/26/2004,Shipped,Classic Cars,S18_1589,USA
10241,21,100,"2508,66",4/13/2004,Shipped,Classic Cars,S18_1589,France
10253,24,100,"3374,88",6/1/2004,Cancelled,Classic Cars,S18_1589,UK
10266,36,100,"5196,6",7/6/2004,Shipped,Classic Cars,S18_1589,Italy
10278,23,100,"2604,52",8/6/2004,Shipped,Classic Cars,S18_1589,USA
10288,20,100,"2936,8",9/1/2004,Shipped,Classic Cars,S18_1589,Singapore
10301,32,100,"3424,64",10/5/2003,Shipped,Classic Cars,S18_1589,Norway
10311,29,100,"2923,2",10/16/2004,Shipped,Classic Cars,S18_1589,Spain
10321,44,100,"4489,76",11/4/2004,Shipped,Classic Cars,S18_1589,USA
10331,44,100,"4849,24",11/17/2004,Shipped,Classic Cars,S18_1589,USA
10343,36,100,"5848,92",11/24/2004,Shipped,Classic Cars,S18_1589,France
10367,49,"56,3","2758,7",1/12/2005,Resolved,Classic Cars,S18_1589,USA
10378,34,"42,64","1449,76",2/10/2005,Shipped,Classic Cars,S18_1589,Spain
10407,59,100,"7048,14",4/22/2005,On Hold,Classic Cars,S18_1589,USA
10419,37,100,"5202,94",5/17/2005,Shipped,Classic Cars,S18_1589,Austria
10106,36,100,"5279,4",2/17/2003,Shipped,Planes,S18_1662,Italy
10119,43,100,"6916,12",4/28/2003,Shipped,Planes,S18_1662,Austria
10131,21,100,"2781,66",6/16/2003,Shipped,Planes,S18_1662,USA
10143,32,100,5248,8/10/2003,Shipped,Planes,S18_1662,USA
10155,38,100,"6531,44",10/6/2003,Shipped,Planes,S18_1662,Finland
10167,43,100,"5763,72",10/23/2003,Cancelled,Planes,S18_1662,Sweden
10178,42,100,"6490,68",11/8/2003,Shipped,Planes,S18_1662,France
10186,32,100,"6004,8",11/14/2003,Shipped,Planes,S18_1662,UK
10198,42,100,"7483,98",11/27/2003,Shipped,Planes,S18_1662,Philippines
10210,31,100,"5719,5",1/12/2004,Shipped,Planes,S18_1662,Japan
10222,49,100,"6954,08",2/19/2004,Shipped,Planes,S18_1662,USA
10250,45,100,"8160,3",5/11/2004,Shipped,Planes,S18_1662,USA
10262,49,100,"6567,96",6/24/2004,Cancelled,Planes,S18_1662,Spain
10274,41,100,6724,7/21/2004,Shipped,Planes,S18_1662,USA
10284,45,100,"5747,85",8/21/2004,Shipped,Planes,S18_1662,Norway
10296,36,100,"5676,84",9/15/2004,Shipped,Planes,S18_1662,Germany
10307,39,100,"7379,97",10/14/2004,Shipped,Planes,S18_1662,USA
10316,27,100,"3704,13",11/1/2004,Shipped,Planes,S18_1662,UK
10327,25,100,"2804,75",11/10/2004,Resolved,Planes,S18_1662,Denmark
10338,41,100,"5624,79",11/22/2004,Shipped,Planes,S18_1662,Belgium
10351,39,"99,52","3881,28",12/3/2004,Shipped,Planes,S18_1662,UK
10373,28,"57,55","1611,4",1/31/2005,Shipped,Planes,S18_1662,Finland
10386,25,"54,57","1364,25",3/1/2005,Resolved,Planes,S18_1662,Spain
10398,33,100,"4215,09",3/30/2005,Shipped,Planes,S18_1662,France
10400,34,100,"6433,82",4/1/2005,Shipped,Planes,S18_1662,USA
10416,24,100,"4352,16",5/10/2005,Shipped,Planes,S18_1662,Italy
10100,30,100,5151,1/6/2003,Shipped,Vintage Cars,S18_1749,USA
10110,42,100,6069,3/18/2003,Shipped,Vintage Cars,S18_1749,UK
10124,21,100,2856,5/21/2003,Shipped,Vintage Cars,S18_1749,USA
10149,34,100,"5375,4",9/12/2003,Shipped,Vintage Cars,S18_1749,USA
10162,29,100,"5176,5",10/18/2003,Shipped,Vintage Cars,S18_1749,USA
10173,24,100,"3508,8",11/5/2003,Shipped,Vintage Cars,S18_1749,Italy
10182,44,100,"7554,8",11/12/2003,Shipped,Vintage Cars,S18_1749,USA
10193,21,100,"3141,6",11/21/2003,Shipped,Vintage Cars,S18_1749,Australia
10204,33,100,"5890,5",12/2/2003,Shipped,Vintage Cars,S18_1749,USA
10214,30,100,5967,1/26/2004,Shipped,Vintage Cars,S18_1749,Spain
10227,26,100,"3712,8",3/2/2004,Shipped,Vintage Cars,S18_1749,France
10241,41,100,"7597,3",4/13/2004,Shipped,Vintage Cars,S18_1749,France
10280,26,100,"3668,6",8/17/2004,Shipped,Vintage Cars,S18_1749,Italy
10288,32,100,"5875,2",9/1/2004,Shipped,Vintage Cars,S18_1749,Singapore
10302,43,100,7310,10/6/2003,Shipped,Vintage Cars,S18_1749,UK
10312,48,100,"8078,4",10/21/2004,Shipped,Vintage Cars,S18_1749,USA
10331,44,"74,04","3257,76",11/17/2004,Shipped,Vintage Cars,S18_1749,USA
10344,45,100,7650,11/25/2004,Shipped,Vintage Cars,S18_1749,France
10367,37,100,"4703,81",1/12/2005,Resolved,Vintage Cars,S18_1749,USA
10379,39,100,"5399,55",2/10/2005,Shipped,Vintage Cars,S18_1749,Spain
10407,76,100,"14082,8",4/22/2005,On Hold,Vintage Cars,S18_1749,USA
10420,37,100,"5283,6",5/29/2005,In Process,Vintage Cars,S18_1749,Australia
10108,38,"82,39","3130,82",3/3/2003,Shipped,Classic Cars,S18_1889,Philippines
10122,43,"72,38","3112,34",5/8/2003,Shipped,Classic Cars,S18_1889,France
10135,48,"79,31","3806,88",7/2/2003,Shipped,Classic Cars,S18_1889,USA
10147,26,"82,39","2142,14",9/5/2003,Shipped,Classic Cars,S18_1889,USA
10160,38,"88,55","3364,9",10/11/2003,Shipped,Classic Cars,S18_1889,USA
10170,20,"63,14","1262,8",11/4/2003,Shipped,Classic Cars,S18_1889,Austria
10181,22,"73,92","1626,24",11/12/2003,Shipped,Classic Cars,S18_1889,Norway
10192,45,"90,86","4088,7",11/20/2003,Shipped,Classic Cars,S18_1889,USA
10203,45,"85,47","3846,15",12/2/2003,Shipped,Classic Cars,S18_1889,Spain
10212,20,"66,99","1339,8",1/16/2004,Shipped,Classic Cars,S18_1889,Spain
10225,47,"64,68","3039,96",2/22/2004,Shipped,Classic Cars,S18_1889,Switzerland
10239,46,"73,92","3400,32",4/12/2004,Shipped,Classic Cars,S18_1889,Finland
10253,23,"83,93","1930,39",6/1/2004,Cancelled,Classic Cars,S18_1889,UK
10266,33,"74,69","2464,77",7/6/2004,Shipped,Classic Cars,S18_1889,Italy
10278,29,"90,86","2634,94",8/6/2004,Shipped,Classic Cars,S18_1889,USA
10287,44,"82,39","3625,16",8/30/2004,Shipped,Classic Cars,S18_1889,Switzerland
10300,41,"92,4","3788,4",10/4/2003,Shipped,Classic Cars,S18_1889,Germany
10310,20,"91,63","1832,6",10/16/2004,Shipped,Classic Cars,S18_1889,Germany
10321,37,"78,54","2905,98",11/4/2004,Shipped,Classic Cars,S18_1889,USA
10329,29,100,"2954,81",11/15/2004,Shipped,Classic Cars,S18_1889,USA
10342,55,"65,45","3599,75",11/24/2004,Shipped,Classic Cars,S18_1889,Australia
10363,22,100,"3686,54",1/6/2005,Shipped,Classic Cars,S18_1889,Finland
10377,31,"67,76","2100,56",2/9/2005,Shipped,Classic Cars,S18_1889,Finland
10389,49,"79,22","3881,78",3/3/2005,Shipped,Classic Cars,S18_1889,Sweden
10405,61,"73,92","4509,12",4/14/2005,Shipped,Classic Cars,S18_1889,France
10419,39,"83,93","3273,27",5/17/2005,Shipped,Classic Cars,S18_1889,Austria
10109,38,100,"4432,7",3/10/2003,Shipped,Classic Cars,S18_1984,USA
10122,31,100,"4100,99",5/8/2003,Shipped,Classic Cars,S18_1984,France
10136,36,100,"5274,72",7/4/2003,Shipped,Classic Cars,S18_1984,France
10148,25,100,4232,9/11/2003,Shipped,Classic Cars,S18_1984,Australia
10161,48,100,"6145,44",10/17/2003,Shipped,Classic Cars,S18_1984,Denmark
10171,35,100,"4680,2",11/5/2003,Shipped,Classic Cars,S18_1984,Canada
10181,21,100,"3286,08",11/12/2003,Shipped,Classic Cars,S18_1984,Norway
10192,47,100,"7421,3",11/20/2003,Shipped,Classic Cars,S18_1984,USA
10204,38,100,"6432,64",12/2/2003,Shipped,Classic Cars,S18_1984,USA
10212,41,100,"4840,87",1/16/2004,Shipped,Classic Cars,S18_1984,Spain
10226,24,100,"3892,08",2/26/2004,Shipped,Classic Cars,S18_1984,USA
10240,37,100,"5526,32",4/13/2004,Shipped,Classic Cars,S18_1984,Japan
10253,33,100,"4459,62",6/1/2004,Cancelled,Classic Cars,S18_1984,UK
10266,49,100,"6203,4",7/6/2004,Shipped,Classic Cars,S18_1984,Italy
10278,29,100,"3754,05",8/6/2004,Shipped,Classic Cars,S18_1984,USA
10287,24,100,"3516,48",8/30/2004,Shipped,Classic Cars,S18_1984,Switzerland
10301,47,100,"7488,04",10/5/2003,Shipped,Classic Cars,S18_1984,Norway
10310,24,100,"3448,08",10/16/2004,Shipped,Classic Cars,S18_1984,Germany
